Species RecID,Rank,GEO_entity_type,ISO Code 2,Tags,Designation
7717,Species,Country,LU,introduced,CITES
7951,Species,Country,UZ,introduced,"CITES,EU"
7958,Subspecies,Country,ZA,introduced,"CITES,EU"
8320,Species,Country,JP,introduced,"CITES,EU"
8673,Species,Country,KM,introduced,"CITES,EU"
8673,Species,Territory,RE,introduced,"CITES,EU"
8860,Species,Country,FM,introduced,CMS-AEWA
8970,Species,Country,IR,introduced,"CITES,EU"
9006,Species,Country,AG,introduced,"CITES,EU"
9006,Species,Territory,AI,introduced,"CITES,EU"
9006,Species,Country,DM,introduced,"CITES,EU"
9006,Species,Country,GD,introduced,"CITES,EU"
9006,Species,Territory,MS,introduced,"CITES,EU"
9006,Species,Country,VC,introduced,"CITES,EU"
9006,Species,Territory,VG,introduced,"CITES,EU"
9006,Species,Territory,VI,introduced,"CITES,EU"
9008,Species,Country,DM,introduced,"CITES,EU"
9008,Species,Territory,GP,introduced,"CITES,EU"
9010,Species,Country,MG,introduced,"CITES,EU"
9010,Species,Country,MU,introduced,"CITES,EU"
9010,Species,Territory,RE,introduced,"CITES,EU"
9010,Species,Country,TZ,introduced,"CITES,EU"
9014,Species,Country,MU,introduced,"CITES,EU"
9014,Species,Territory,RE,introduced,"CITES,EU"
9919,Species,Country,NZ,introduced,EU
9919,Species,Country,US,introduced,EU
9919,Species,Country,ZA,introduced,EU
9953,Species,Country,IT,introduced,"CITES,EU"
9953,Species,Country,MY,introduced,"CITES,EU"
9955,Subspecies,Country,AG,introduced,"CITES,EU"
9955,Subspecies,Territory,AN,introduced,"CITES,EU"
9955,Subspecies,Country,BA,introduced,"CITES,EU"
9955,Subspecies,Country,BB,introduced,"CITES,EU"
9955,Subspecies,Country,CU,introduced,"CITES,EU"
9955,Subspecies,Country,DO,introduced,"CITES,EU"
9955,Subspecies,Country,FJ,introduced,"CITES,EU"
9955,Subspecies,Country,GD,introduced,"CITES,EU"
9955,Subspecies,Territory,GF,introduced,"CITES,EU"
9955,Subspecies,Territory,GP,introduced,"CITES,EU"
9955,Subspecies,Country,GY,introduced,"CITES,EU"
9955,Subspecies,Country,HR,introduced,"CITES,EU"
9955,Subspecies,Country,HT,introduced,"CITES,EU"
9955,Subspecies,Country,JM,introduced,"CITES,EU"
9955,Subspecies,Country,KN,introduced,"CITES,EU"
9955,Subspecies,Country,LC,introduced,"CITES,EU"
9955,Subspecies,Territory,MQ,introduced,"CITES,EU"
9955,Subspecies,Territory,PR,introduced,"CITES,EU"
9955,Subspecies,Country,SA,introduced,"CITES,EU"
9955,Subspecies,Country,SR,introduced,"CITES,EU"
9955,Subspecies,Country,TT,introduced,"CITES,EU"
9955,Subspecies,Country,TZ,introduced,"CITES,EU"
9955,Subspecies,Country,US,introduced,"CITES,EU"
9955,Subspecies,Country,VC,introduced,"CITES,EU"
9955,Subspecies,Territory,VG,introduced,"CITES,EU"
9955,Subspecies,Territory,VI,introduced,"CITES,EU"
10028,Species,Country,CD,introduced,EU
10028,Species,Country,CF,introduced,EU
10028,Species,Country,CG,introduced,EU
10028,Species,Country,GA,introduced,EU
10028,Species,Country,MG,introduced,EU
10028,Species,Country,TG,introduced,EU
10105,Species,Country,CK,introduced,"CITES,EU"
10170,Species,Country,SZ,introduced,"CITES,EU"
10329,Species,Country,FR,introduced,EU
10329,Species,Country,GB,introduced,EU
10351,Species,Country,GB,introduced,"CITES,EU"
10723,Species,Country,AF,introduced,EU
10723,Species,Country,CY,introduced,EU
10723,Species,Country,GR,introduced,EU
10723,Species,Territory,HK,introduced,EU
10723,Species,Country,HR,introduced,EU
10723,Species,Country,HU,introduced,EU
10723,Species,Country,IQ,introduced,EU
10723,Species,Country,MD,introduced,EU
10723,Species,Country,MY,introduced,EU
10723,Species,Country,RO,introduced,EU
10723,Species,Country,UA,introduced,EU
10746,Species,Country,AL,introduced,"CITES,EU"
10800,Species,Territory,AN,introduced,"CITES,EU"
10801,Species,Territory,AI,introduced,"CITES,EU"
11001,Species,Country,MG,introduced,"CITES,EU"
11624,Species,Country,IT,introduced,EU
11625,Species,Country,DE,introduced,EU
11625,Species,Country,MG,introduced,EU
11626,Species,Country,AT,introduced,EU
11626,Species,Country,BE,introduced,EU
11626,Species,Country,CH,introduced,EU
11626,Species,Country,DE,introduced,EU
11626,Species,Country,EE,introduced,EU
11626,Species,Country,ES,introduced,EU
11626,Species,Country,FR,introduced,EU
11626,Species,Country,GB,introduced,EU
11626,Species,Country,GR,introduced,EU
11626,Species,Country,HR,introduced,EU
11626,Species,Country,HU,introduced,EU
11626,Species,Country,IT,introduced,EU
11626,Species,Country,LT,introduced,EU
11626,Species,Country,LV,introduced,EU
11626,Species,Country,NL,introduced,EU
11626,Species,Country,PL,introduced,EU
11626,Species,Country,RO,introduced,EU
11626,Species,Country,RU,introduced,EU
11626,Species,Country,SK,introduced,EU
11628,Species,Country,MG,introduced,EU
11628,Species,Country,ZA,introduced,EU
12550,Species,Country,JP,introduced,"CITES,EU"
12551,Species,Territory,HK,introduced,"CITES,EU"
12551,Species,Country,MU,introduced,"CITES,EU"
12551,Species,Country,PW,introduced,"CITES,EU"
12552,Species,Territory,HK,introduced,"CITES,EU"
12552,Species,Country,US,introduced,"CITES,EU"
12554,Species,Country,US,introduced,"CITES,EU"
12561,Species,Territory,GI,introduced,"CITES,EU"
12627,Species,Country,NZ,introduced,"CITES,EU"
12630,Species,Country,GB,introduced,EU
12630,Species,Country,NZ,introduced,EU
12923,Species,Country,MX,introduced,EU
14021,Species,Country,NZ,introduced,CITES
14022,Species,Country,NZ,introduced,EU
14022,Species,Country,US,introduced,EU
14024,Species,Country,KG,introduced,"CITES,EU"
14366,Species,Country,GB,introduced,EU
14887,Species,Country,MX,introduced,EU
14896,Species,Country,MX,introduced,EU
15096,Species,Country,ES,introduced,"CITES,EU"
15096,Species,Country,IL,introduced,"CITES,EU"
15096,Species,Country,LB,introduced,"CITES,EU"
15304,Species,Country,CY,introduced,EU
15324,Species,Country,AR,introduced,EU
15324,Species,Country,AT,introduced,EU
15324,Species,Country,BA,introduced,EU
15324,Species,Country,BE,introduced,EU
15324,Species,Country,BG,introduced,EU
15324,Species,Country,BY,introduced,EU
15324,Species,Country,CH,introduced,EU
15324,Species,Country,CN,introduced,EU
15324,Species,Country,CZ,introduced,EU
15324,Species,Country,DE,introduced,EU
15324,Species,Country,DK,introduced,EU
15324,Species,Country,EE,introduced,EU
15324,Species,Country,FI,introduced,EU
15324,Species,Country,FR,introduced,EU
15324,Species,Country,HR,introduced,EU
15324,Species,Country,HU,introduced,EU
15324,Species,Country,JP,introduced,EU
15324,Species,Country,KP,introduced,EU
15324,Species,Country,LT,introduced,EU
15324,Species,Country,LU,introduced,EU
15324,Species,Country,LV,introduced,EU
15324,Species,Country,MK,introduced,EU
15324,Species,Country,MN,introduced,EU
15324,Species,Country,NL,introduced,EU
15324,Species,Country,PL,introduced,EU
15324,Species,Country,RO,introduced,EU
15324,Species,Country,RU,introduced,EU
15324,Species,Country,SE,introduced,EU
15324,Species,Country,SI,introduced,EU
15324,Species,Country,SK,introduced,EU
15324,Species,Country,UA,introduced,EU
15569,Species,Country,BH,introduced,"CITES,EU"
15569,Species,Country,LB,introduced,"CITES,EU"
15569,Species,Country,QA,introduced,"CITES,EU"
15869,Species,Country,BN,introduced,"CITES,EU"
15869,Species,Country,FJ,introduced,"CITES,EU"
15869,Species,Country,LK,introduced,"CITES,EU"
15869,Species,Country,MM,introduced,"CITES,EU"
15869,Species,Country,MY,introduced,"CITES,EU"
15869,Species,Country,SG,introduced,"CITES,EU"
15869,Species,Territory,SH,introduced,"CITES,EU"
15869,Species,Country,TH,introduced,"CITES,EU"
15869,Species,Country,US,introduced,"CITES,EU"
15869,Species,Country,VE,introduced,"CITES,EU"
15874,Species,Country,JP,introduced,"CITES,EU"
15918,Species,Country,MU,introduced,"CITES,EU"
15918,Species,Country,US,introduced,"CITES,EU"
15933,Species,Country,GM,introduced,"CITES,EU"
16412,Species,Country,CO,introduced,"CITES,EU"
16412,Species,Country,HT,introduced,"CITES,EU"
16412,Species,Country,SC,introduced,"CITES,EU"
16412,Species,Country,VE,introduced,"CITES,EU"
16457,Species,Country,CU,introduced,"CITES,EU"
16524,Species,Territory,GP,introduced,"CITES,EU"
16525,Species,Territory,IO,introduced,"CITES,EU"
16525,Species,Country,MU,introduced,"CITES,EU"
16746,Species,Country,US,introduced,EU
16919,Species,Country,MG,introduced,"CITES,EU"
16919,Species,Territory,RE,introduced,"CITES,EU"
16927,Species,Country,US,introduced,"CITES,EU"
16930,Species,Territory,PF,introduced,"CITES,EU"
16930,Species,Country,US,introduced,"CITES,EU"
17728,Species,Country,HT,introduced,"CITES,EU"
18148,Species,Country,SG,introduced,"CITES,EU"
18266,Species,Country,AT,introduced,EU
18266,Species,Country,AZ,introduced,EU
18266,Species,Country,BE,introduced,EU
18266,Species,Country,BY,introduced,EU
18266,Species,Country,CH,introduced,EU
18266,Species,Country,CZ,introduced,EU
18266,Species,Country,DE,introduced,EU
18266,Species,Country,DK,introduced,EU
18266,Species,Country,FR,introduced,EU
18266,Species,Country,HU,introduced,EU
18266,Species,Country,LU,introduced,EU
18266,Species,Country,NL,introduced,EU
18266,Species,Country,PL,introduced,EU
18266,Species,Country,RU,introduced,EU
18266,Species,Country,SK,introduced,EU
18266,Species,Country,UZ,introduced,EU
18384,Species,Country,NZ,introduced,EU
18624,Species,Country,AZ,introduced,"CITES,EU"
18624,Species,Territory,PR,introduced,"CITES,EU"
18829,Species,Country,MX,introduced,"CITES,EU"
18930,Species,Territory,RE,introduced,EU
18930,Species,Country,SG,introduced,EU
19144,Species,Country,CN,introduced,EU
19144,Species,Country,CU,introduced,EU
19144,Species,Country,DO,introduced,EU
19144,Species,Country,FR,introduced,EU
19144,Species,Country,HT,introduced,EU
19144,Species,Country,IT,introduced,EU
19144,Species,Country,JM,introduced,EU
19144,Species,Country,JP,introduced,EU
19144,Species,Country,NL,introduced,EU
19144,Species,Territory,PR,introduced,EU
19144,Species,Territory,TW,introduced,EU
19146,Species,Country,BE,introduced,EU
19151,Species,Country,BS,introduced,EU
19157,Species,Country,GB,introduced,EU
19671,Species,Country,GB,introduced,EU
19671,Species,Country,HR,introduced,EU
19671,Species,Country,IT,introduced,EU
19671,Species,Country,US,introduced,EU
19767,Species,Country,AR,introduced,"CITES,EU"
19767,Species,Country,NZ,introduced,"CITES,EU"
20034,Species,Country,SG,introduced,"CITES,EU"
20879,Species,Territory,GP,introduced,"CITES,EU"
20942,Species,Country,SZ,introduced,"CITES,EU"
21120,Species,Country,MX,introduced,EU
21269,Species,Country,CZ,introduced,EU
21552,Species,Country,CU,introduced,"CITES,EU"
21646,Species,Country,CY,introduced,"CITES,EU"
21646,Species,Country,FR,introduced,"CITES,EU"
21646,Species,Country,IT,introduced,"CITES,EU"
21648,Species,Country,FR,introduced,"CITES,EU"
21653,Species,Country,IT,introduced,"CITES,EU"
21880,Species,Country,MX,introduced,EU
22021,Subspecies,Country,AU,introduced,EU
22021,Subspecies,Country,BH,introduced,EU
22021,Subspecies,Country,CY,introduced,EU
22021,Subspecies,Country,DE,introduced,EU
22021,Subspecies,Country,ES,introduced,EU
22021,Subspecies,Country,FR,introduced,EU
22021,Subspecies,Country,GR,introduced,EU
22021,Subspecies,Territory,GU,introduced,EU
22021,Subspecies,Territory,HK,introduced,EU
22021,Subspecies,Country,ID,introduced,EU
22021,Subspecies,Country,IL,introduced,EU
22021,Subspecies,Country,IT,introduced,EU
22021,Subspecies,Country,JP,introduced,EU
22021,Subspecies,Country,LV,introduced,EU
22021,Subspecies,Country,MM,introduced,EU
22021,Subspecies,Territory,MP,introduced,EU
22021,Subspecies,Country,NL,introduced,EU
22021,Subspecies,Country,SG,introduced,EU
22021,Subspecies,Country,TH,introduced,EU
22021,Subspecies,Territory,TW,introduced,EU
22021,Subspecies,Country,ZA,introduced,EU
22028,Species,Country,BH,introduced,EU
22028,Species,Country,BN,introduced,EU
22028,Species,Country,BZ,introduced,EU
22028,Species,Country,CY,introduced,EU
22028,Species,Country,DE,introduced,EU
22028,Species,Country,ES,introduced,EU
22028,Species,Country,FR,introduced,EU
22028,Species,Territory,GP,introduced,EU
22028,Species,Territory,GU,introduced,EU
22028,Species,Territory,HK,introduced,EU
22028,Species,Country,ID,introduced,EU
22028,Species,Country,IL,introduced,EU
22028,Species,Country,IT,introduced,EU
22028,Species,Country,JP,introduced,EU
22028,Species,Country,MM,introduced,EU
22028,Species,Territory,MP,introduced,EU
22028,Species,Country,MY,introduced,EU
22028,Species,Country,NL,introduced,EU
22028,Species,Country,PH,introduced,EU
22028,Species,Country,SG,introduced,EU
22028,Species,Country,TH,introduced,EU
22028,Species,Territory,TW,introduced,EU
22028,Species,Country,ZA,introduced,EU
22135,Species,Country,FJ,introduced,"CITES,EU"
22136,Species,Territory,AS,introduced,"CITES,EU"
22136,Species,Country,CK,introduced,"CITES,EU"
22136,Species,Country,FM,introduced,"CITES,EU"
22136,Species,Country,WS,introduced,"CITES,EU"
22137,Species,Territory,AS,introduced,"CITES,EU"
22137,Species,Country,CK,introduced,"CITES,EU"
22137,Species,Country,US,introduced,"CITES,EU"
22138,Species,Country,US,introduced,"CITES,EU"
22140,Species,Country,US,introduced,"CITES,EU"
22434,Species,Territory,AN,introduced,"CITES,EU"
22434,Species,Territory,AW,introduced,"CITES,EU"
22434,Species,Country,BZ,introduced,"CITES,EU"
22434,Species,Country,CU,introduced,"CITES,EU"
22434,Species,Country,JM,introduced,"CITES,EU"
22434,Species,Territory,PR,introduced,"CITES,EU"
22434,Species,Country,VE,introduced,"CITES,EU"
22434,Species,Territory,VG,introduced,"CITES,EU"
22896,Species,Country,US,introduced,"CITES,EU"
22986,Species,Country,CH,introduced,EU
23039,Species,Country,KM,introduced,"CITES,EU"
23039,Species,Country,MG,introduced,"CITES,EU"
23039,Species,Country,PH,introduced,"CITES,EU"
23039,Species,Country,TZ,introduced,"CITES,EU"
23039,Species,Country,YE,introduced,"CITES,EU"
23062,Species,Country,AU,introduced,"CITES,EU"
23162,Species,Country,MX,introduced,EU
23468,Species,Country,MG,introduced,"CITES,EU"
28838,Species,Country,AU,introduced,"CITES,EU"
28838,Species,Country,EC,introduced,"CITES,EU"
28838,Species,Territory,IO,introduced,"CITES,EU"
28838,Species,Country,LK,introduced,"CITES,EU"
28838,Species,Country,SA,introduced,"CITES,EU"
28838,Species,Country,SD1,introduced,"CITES,EU"
28838,Species,Country,US,introduced,"CITES,EU"
28838,Species,Country,YE,introduced,"CITES,EU"
29240,Species,Country,BB,introduced,"CITES,EU"
29240,Species,Country,CV,introduced,"CITES,EU"
29240,Species,Country,KN,introduced,"CITES,EU"
29674,Species,Country,NZ,introduced,"CITES,EU"
29740,Species,Country,AR,introduced,"CITES,EU"
29740,Species,Country,AU,introduced,"CITES,EU"
29740,Species,Country,CL,introduced,"CITES,EU"
29740,Species,Country,IE,introduced,"CITES,EU"
29740,Species,Country,MA,introduced,"CITES,EU"
29740,Species,Country,MX,introduced,"CITES,EU"
29740,Species,Country,NZ,introduced,"CITES,EU"
29741,Species,Country,AR,introduced,"CITES,EU"
29741,Species,Country,AT,introduced,"CITES,EU"
29741,Species,Country,AU,introduced,"CITES,EU"
29741,Species,Country,BA,introduced,"CITES,EU"
29741,Species,Country,BE,introduced,"CITES,EU"
29741,Species,Country,BG,introduced,"CITES,EU"
29741,Species,Country,CA,introduced,"CITES,EU"
29741,Species,Country,CH,introduced,"CITES,EU"
29741,Species,Country,CL,introduced,"CITES,EU"
29741,Species,Country,CZ,introduced,"CITES,EU"
29741,Species,Country,DE,introduced,"CITES,EU"
29741,Species,Country,DK,introduced,"CITES,EU"
29741,Species,Country,ES,introduced,"CITES,EU"
29741,Species,Country,FI,introduced,"CITES,EU"
29741,Species,Country,FJ,introduced,"CITES,EU"
29741,Species,Country,FR,introduced,"CITES,EU"
29741,Species,Country,GB,introduced,"CITES,EU"
29741,Species,Country,HR,introduced,"CITES,EU"
29741,Species,Country,HU,introduced,"CITES,EU"
29741,Species,Country,IE,introduced,"CITES,EU"
29741,Species,Country,IT,introduced,"CITES,EU"
29741,Species,Country,LT,introduced,"CITES,EU"
29741,Species,Country,LU,introduced,"CITES,EU"
29741,Species,Country,MK,introduced,"CITES,EU"
29741,Species,Country,NL,introduced,"CITES,EU"
29741,Species,Country,NO,introduced,"CITES,EU"
29741,Species,Country,NZ,introduced,"CITES,EU"
29741,Species,Country,PE,introduced,"CITES,EU"
29741,Species,Country,PL,introduced,"CITES,EU"
29741,Species,Country,PT,introduced,"CITES,EU"
29741,Species,Country,RO,introduced,"CITES,EU"
29741,Species,Country,SE,introduced,"CITES,EU"
29741,Species,Country,SI,introduced,"CITES,EU"
29741,Species,Country,SK,introduced,"CITES,EU"
29741,Species,Country,UA,introduced,"CITES,EU"
29741,Species,Country,US,introduced,"CITES,EU"
29741,Species,Country,UY,introduced,"CITES,EU"
29741,Species,Country,ZA,introduced,"CITES,EU"
30137,Species,Country,AG,introduced,"CITES,EU"
30137,Species,Territory,AN,introduced,"CITES,EU"
30137,Species,Country,BA,introduced,"CITES,EU"
30137,Species,Country,BB,introduced,"CITES,EU"
30137,Species,Country,CU,introduced,"CITES,EU"
30137,Species,Country,DO,introduced,"CITES,EU"
30137,Species,Country,FJ,introduced,"CITES,EU"
30137,Species,Country,GD,introduced,"CITES,EU"
30137,Species,Territory,GF,introduced,"CITES,EU"
30137,Species,Territory,GP,introduced,"CITES,EU"
30137,Species,Country,GY,introduced,"CITES,EU"
30137,Species,Country,HR,introduced,"CITES,EU"
30137,Species,Country,HT,introduced,"CITES,EU"
30137,Species,Country,JM,introduced,"CITES,EU"
30137,Species,Country,JP,introduced,"CITES,EU"
30137,Species,Country,KN,introduced,"CITES,EU"
30137,Species,Country,LC,introduced,"CITES,EU"
30137,Species,Territory,MQ,introduced,"CITES,EU"
30137,Species,Territory,PR,introduced,"CITES,EU"
30137,Species,Country,SR,introduced,"CITES,EU"
30137,Species,Country,TT,introduced,"CITES,EU"
30137,Species,Country,TZ,introduced,"CITES,EU"
30137,Species,Country,US,introduced,"CITES,EU"
30137,Species,Country,VC,introduced,"CITES,EU"
30137,Species,Territory,VG,introduced,"CITES,EU"
30137,Species,Territory,VI,introduced,"CITES,EU"
30166,Species,Country,CL,introduced,"CITES,EU"
30194,Species,Country,AM,introduced,"CITES,EU"
30194,Species,Country,AR,introduced,"CITES,EU"
30194,Species,Country,AU,introduced,"CITES,EU"
30194,Species,Country,BR,introduced,"CITES,EU"
30194,Species,Country,HR,introduced,"CITES,EU"
30194,Species,Country,MD,introduced,"CITES,EU"
30194,Species,Country,NZ,introduced,"CITES,EU"
30194,Species,Country,PG,introduced,"CITES,EU"
30194,Species,Country,PK,introduced,"CITES,EU"
30194,Species,Country,UA,introduced,"CITES,EU"
30194,Species,Country,US,introduced,"CITES,EU"
30194,Species,Country,UY,introduced,"CITES,EU"
30195,Species,Country,AU,introduced,"CITES,EU"
30195,Species,Country,US,introduced,"CITES,EU"
30196,Species,Country,AM,introduced,"CITES,EU"
30196,Species,Country,AT,introduced,"CITES,EU"
30196,Species,Country,AZ,introduced,"CITES,EU"
30196,Species,Country,CH,introduced,"CITES,EU"
30196,Species,Country,CZ,introduced,"CITES,EU"
30196,Species,Country,DE,introduced,"CITES,EU"
30196,Species,Country,DK,introduced,"CITES,EU"
30196,Species,Country,FI,introduced,"CITES,EU"
30196,Species,Country,FR,introduced,"CITES,EU"
30196,Species,Country,GB,introduced,"CITES,EU"
30196,Species,Country,IE,introduced,"CITES,EU"
30196,Species,Country,LT,introduced,"CITES,EU"
30196,Species,Country,NZ,introduced,"CITES,EU"
30196,Species,Country,PH,introduced,"CITES,EU"
30196,Species,Country,PL,introduced,"CITES,EU"
30196,Species,Country,UA,introduced,"CITES,EU"
30196,Species,Country,US,introduced,"CITES,EU"
30202,Species,Territory,AN,introduced,"CITES,EU"
30202,Species,Country,CU,introduced,"CITES,EU"
30202,Species,Country,CZ,introduced,"CITES,EU"
30202,Species,Country,FI,introduced,"CITES,EU"
30202,Species,Country,HR,introduced,"CITES,EU"
30202,Species,Country,NZ,introduced,"CITES,EU"
30202,Species,Country,RU,introduced,"CITES,EU"
30202,Species,Territory,VI,introduced,"CITES,EU"
30208,Species,Country,BW,introduced,"CITES,EU"
30208,Species,Country,NA,introduced,"CITES,EU"
30208,Species,Country,ZW,introduced,"CITES,EU"
30223,Species,Country,GB,introduced,EU
30223,Species,Country,IE,introduced,EU
30223,Species,Country,IT,introduced,EU
30223,Species,Country,ZA,introduced,EU
30324,Species,Country,IL,introduced,"CITES,EU"
30324,Species,Country,IR,introduced,"CITES,EU"
30324,Species,Country,KE,introduced,"CITES,EU"
30324,Species,Country,SK,introduced,"CITES,EU"
30324,Species,Country,US,introduced,"CITES,EU"
30783,Species,Country,CH,introduced,"EU,CMS"
30783,Species,Country,DK,introduced,"EU,CMS"
30783,Species,Country,FR,introduced,"EU,CMS"
30783,Species,Country,GB,introduced,"EU,CMS"
30783,Species,Country,IE,introduced,"EU,CMS"
30783,Species,Country,NL,introduced,"EU,CMS"
30783,Species,Country,SE,introduced,"EU,CMS"
30952,Species,Country,AU,introduced,"CITES,EU"
30952,Species,Country,FJ,introduced,"CITES,EU"
30952,Species,Country,MU,introduced,"CITES,EU"
30952,Species,Country,MX,introduced,"CITES,EU"
30952,Species,Territory,NC,introduced,"CITES,EU"
30952,Species,Country,NZ,introduced,"CITES,EU"
30952,Species,Country,PG,introduced,"CITES,EU"
30952,Species,Country,US,introduced,"CITES,EU"
30954,Species,Territory,GU,introduced,"CITES,EU"
30954,Species,Territory,MP,introduced,"CITES,EU"
30962,Species,Country,MG,introduced,"CITES,EU"
30962,Species,Territory,RE,introduced,"CITES,EU"
30962,Species,Country,SC,introduced,"CITES,EU"
30962,Species,Territory,SH,introduced,"CITES,EU"
30962,Species,Country,US,introduced,"CITES,EU"
31523,Species,Country,SG,introduced,"CITES,EU"
31525,Species,Country,US,introduced,"CITES,EU"
31538,Species,Country,US,introduced,"CITES,EU"
31541,Species,Country,US,introduced,"CITES,EU"
31704,Species,Country,EG,introduced,"CITES,EU"
31706,Species,Country,BN,introduced,EU
31706,Species,Country,EG,introduced,EU
31706,Species,Country,MY,introduced,EU
31706,Species,Country,SG,introduced,EU
31706,Species,Country,US,introduced,EU
31715,Species,Country,FM,introduced,EU
31715,Species,Country,SC,introduced,EU
31715,Species,Country,US,introduced,EU
32054,Species,Country,BS,introduced,"CITES,EU"
32054,Species,Country,DO,introduced,"CITES,EU"
32054,Species,Country,HT,introduced,"CITES,EU"
32054,Species,Territory,PR,introduced,"CITES,EU"
32255,Species,Territory,GP,introduced,"CITES,EU"
32255,Species,Territory,IO,introduced,"CITES,EU"
32255,Species,Country,MU,introduced,"CITES,EU"
32258,Species,Country,CA,introduced,"CITES,EU"
32258,Species,Country,US,introduced,"CITES,EU"
32268,Species,Country,JP,introduced,"CITES,EU"
36023,Species,Country,KM,introduced,"CITES,EU"
36052,Species,Country,BS,introduced,"CITES,EU"
41894,Species,Territory,GU,introduced,"CITES,EU"
41894,Species,Country,ID,introduced,"CITES,EU"
41894,Species,Territory,MP,introduced,"CITES,EU"
41894,Species,Country,MY,introduced,"CITES,EU"
41894,Species,Country,PH,introduced,"CITES,EU"
41894,Species,Country,SG,introduced,"CITES,EU"
41894,Species,Country,TH,introduced,"CITES,EU"
41894,Species,Country,US,introduced,"CITES,EU"
93501,Species,Country,US,introduced,"CITES,EU"
105144,Species,Country,US,introduced,"CITES,EU"
282,Species,Territory,RE,introduced (?),"CITES,EU"
7717,Species,Country,DK,introduced (?),CITES
7949,Species,Country,DZ,introduced (?),"CITES,EU"
7949,Species,Country,OM,introduced (?),"CITES,EU"
8325,Species,Country,ST,introduced (?),"CITES,EU"
8673,Species,Country,SC,introduced (?),"CITES,EU"
9953,Species,Country,MU,introduced (?),"CITES,EU"
9953,Species,Territory,RE,introduced (?),"CITES,EU"
10746,Species,Country,GR,introduced (?),"CITES,EU"
13039,Species,Territory,IO,introduced (?),EU
13039,Species,Country,MV,introduced (?),EU
15096,Species,Country,AR,introduced (?),"CITES,EU"
15096,Species,Country,UY,introduced (?),"CITES,EU"
19796,Species,Territory,HK,introduced (?),"CITES,EU"
22136,Species,Country,MH,introduced (?),"CITES,EU"
23367,Species,Country,KM,introduced (?),EU
30195,Species,Country,LK,introduced (?),"CITES,EU"
5191,Species,Territory,PM,introduced (?),"CITES,EU"
30953,Species,Country,ID,introduced (?),"CITES,EU"
30962,Species,Country,PH,introduced (?),"CITES,EU"
18624,Species,Country,LR,introduced (?),"CITES,EU"
3057,Species,Country,ES,introduced (?),"CITES,EU"
660,Species,Country,KM,introduced,"CITES,EU"
660,Species,Territory,YT,introduced,"CITES,EU"
661,Species,Country,KE,introduced,"CITES,EU"
664,Species,Country,BI,introduced,"CITES,EU"
664,Species,Country,KE,introduced,"CITES,EU"
720,Species,Country,AT,introduced,CMS
720,Species,Country,BE,introduced,CMS
720,Species,Country,GB,introduced,CMS
720,Species,Country,NL,introduced,CMS
827,Species,Country,ES,introduced,EU
827,Species,Country,NO,introduced,EU
827,Species,Country,NZ,introduced,EU
827,Species,Country,PT,introduced,EU
827,Species,Country,ZA,introduced,EU
901,Species,Country,AE,introduced,"CITES,EU"
901,Species,Country,BE,introduced,"CITES,EU"
901,Species,Country,GB,introduced,"CITES,EU"
901,Species,Country,NL,introduced,"CITES,EU"
981,Species,Country,PT,introduced,"CITES,EU"
1044,Species,Territory,PR,introduced,"CITES,EU"
1061,Species,Territory,PR,introduced,"CITES,EU"
1065,Species,Territory,PR,introduced,"CITES,EU"
1068,Species,Territory,PR,introduced,"CITES,EU"
1068,Species,Country,US,introduced,"CITES,EU"
1232,Species,Country,AU,introduced,"EU,CMS"
1232,Species,Territory,FK,introduced,"EU,CMS"
1232,Species,Territory,NC,introduced,"EU,CMS"
1232,Species,Country,NZ,introduced,"EU,CMS"
1232,Species,Territory,TC,introduced,"EU,CMS"
1573,Species,Territory,FK,introduced,"EU,CMS"
1975,Species,Country,US,introduced,"CITES,EU"
1996,Species,Territory,PR,introduced,"CITES,EU"
2007,Species,Country,BB,introduced,"CITES,EU"
2007,Species,Country,DM,introduced,"CITES,EU"
2007,Species,Territory,PR,introduced,"CITES,EU"
2351,Species,Country,GB,introduced,"CITES,EU"
2351,Species,Country,NZ,introduced,"CITES,EU"
3057,Species,Country,BE,introduced,"CITES,EU"
3057,Species,Country,DE,introduced,"CITES,EU"
3057,Species,Country,DK,introduced,"CITES,EU"
3057,Species,Country,FI,introduced,"CITES,EU"
3057,Species,Territory,FO,introduced,"CITES,EU"
3057,Species,Country,LV,introduced,"CITES,EU"
3057,Species,Country,NL,introduced,"CITES,EU"
3057,Species,Country,NO,introduced,"CITES,EU"
3057,Species,Country,NZ,introduced,"CITES,EU"
3057,Species,Country,SE,introduced,"CITES,EU"
3119,Species,Territory,PR,introduced,"CITES,EU"
3119,Species,Country,US,introduced,"CITES,EU"
3145,Species,Country,AU,introduced,"CITES,EU"
3145,Species,Territory,IO,introduced,"CITES,EU"
3425,Species,Country,NZ,introduced,"CITES,EU"
3425,Species,Country,SG,introduced,"CITES,EU"
3429,Species,Country,SG,introduced,"CITES,EU"
3432,Species,Country,SG,introduced,"CITES,EU"
3433,Species,Territory,HK,introduced,"CITES,EU"
3433,Species,Country,SG,introduced,"CITES,EU"
3861,Species,Country,AR,introduced,EU
3861,Species,Country,AU,introduced,EU
3861,Species,Territory,BM,introduced,EU
3861,Species,Country,NZ,introduced,EU
3861,Species,Country,US,introduced,EU
3861,Species,Country,UY,introduced,EU
3862,Species,Country,AR,introduced,EU
3862,Species,Country,AU,introduced,EU
