DscRecID,Full_citation,Authors,Year,Title,Source,Volume,Number,Publisher,PubPlace,Pagination
27853,"Fitzgerald, L.A. 1993. The conservation biology and ecology of _Tupinambis_ lizards. : : 64.","Fitzgerald, L.A.",1993,The conservation biology and ecology of _Tupinambis_ lizards.,,,,,The University of New Mexico.,64
28147,"Knittweis, L. 2008. Population demographics and life history characteristics of _Heliofungia actiniformis_: A fungiid coral species exploited for the live coral aquarium trade in the Spermonde Archipelago, Indonesia. PhD Thesis, Bremen: : .","Knittweis, L.",2008,"Population demographics and life history characteristics of _Heliofungia actiniformis_: A fungiid coral species exploited for the live coral aquarium trade in the Spermonde Archipelago, Indonesia.","PhD Thesis, Bremen",,,,,
29399,"Noreen, A.M.E. 2010. Ecological and evolutionary connectivity of reef corals in subtropical eastern Australia: implications for the persistence of high-latitude coral populations. Southern Cross University: : .","Noreen, A.M.E.",2010,Ecological and evolutionary connectivity of reef corals in subtropical eastern Australia: implications for the persistence of high-latitude coral populations.,Southern Cross University,,,,"Lismore, New South Wales",
12244,Marine Conservation Society. 2004. Leatherback Turtle. http://www.mcsuk.org/: : .,Marine Conservation Society.,2004,Leatherback Turtle.,http://www.mcsuk.org/,,,Marine Conservation Society.,,
25366,"Ang, P. O., Jr. 2002. Conservation of corals in Hong Kong. Proceedings of IUCN/WCPA-EA-4 Taipei Conference, March 18-23, 2002 . ","Ang, P. O., Jr.",2002,Conservation of corals in Hong Kong.,"Proceedings of IUCN/WCPA-EA-4 Taipei Conference, March 18-23, 2002",,,,,
27939,"Ariano, D. 2004. Distribución, conservación e historia natural de _Heloderma horridum charlesbogerti_ (Sauria: Helodermatidae) en Guatemala y caracterización de su veneno. Seminario de investigaciones para la conservación de la región semiárida del valle del Motagua Fundación Defensores de la Naturaleza & The Nature Conservancy. ","Ariano, D.",2004,"Distribución, conservación e historia natural de _Heloderma horridum charlesbogerti_ (Sauria: Helodermatidae) en Guatemala y caracterización de su veneno.",Seminario de investigaciones para la conservación de la región semiárida del valle del Motagua,,,Fundación Defensores de la Naturaleza & The Nature Conservancy.,,
13163,"Bagyura, J. and Haraszthy, L. 2004. The status of birds of prey and owls in Hungary. Pp. 3-8 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003 World Working Group on Birds of Prey and Owls & MME/BirdLife Hungary. Berlin & Budapest. ","Bagyura, J. and Haraszthy, L.",2004,The status of birds of prey and owls in Hungary.,"Pp. 3-8 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003",,,World Working Group on Birds of Prey and Owls & MME/BirdLife Hungary.,Berlin & Budapest,
13169,"Baral, H. S., Giri, J. B. and Virani, M. Z. 2004. On the decline of Oriental White-backed Vultures _Gyps bengalensis_ in lowland Nepal. Pp. 215-219 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003 WWGBP & MME/BirdLife Hungary. Berlin & Budapest. ","Baral, H. S., Giri, J. B. and Virani, M. Z.",2004,On the decline of Oriental White-backed Vultures _Gyps bengalensis_ in lowland Nepal.,"Pp. 215-219 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003",,,WWGBP & MME/BirdLife Hungary.,Berlin & Budapest,
28594,"Bayer, F. M. and Cairns. 2003. A new genus of the scleraxonian family Coralliidae (Octocorallia: Gorgonacea). Proceedings of the Biological Society of Washington . 222-228","Bayer, F. M. and Cairns.",2003,A new genus of the scleraxonian family Coralliidae (Octocorallia: Gorgonacea).,,116,1,Proceedings of the Biological Society of Washington .,,222-228
28003,"Bondarenko, D. 1997. Distribution and population density of Horsfield's tortoise in South Uzbekistan. Abstracts of the third World Congress of Herpetology . Prague, Czech Republic. 25","Bondarenko, D.",1997,Distribution and population density of Horsfield's tortoise in South Uzbekistan.,Abstracts of the third World Congress of Herpetology,,,,"Prague, Czech Republic",25
25720,"Bouchon, C. and Laborel, J. 1988. The coral communities of the Grand Cul-de-Sac Marin of Guadeloupe Island (French West Indies). Proceedings of the 6th International Coral Reef Symposium . 333-338","Bouchon, C. and Laborel, J.",1988,The coral communities of the Grand Cul-de-Sac Marin of Guadeloupe Island (French West Indies).,Proceedings of the 6th International Coral Reef Symposium,3,,,,333-338
26654,"Boulenger, G. A. 1890. Fourth contribution to the herpetology of the Solomon Islands. Proceedings of the Zoological Society of London . 30-31","Boulenger, G. A.",1890,Fourth contribution to the herpetology of the Solomon Islands.,Proceedings of the Zoological Society of London,1890,,,,30-31
8732,"Bozhanski, A, T., Makeyev, V. M., Miroutenko, M. V. and Frolov, V. Y. 1996. Distribution, numbers and morphological characteristics of the Central Asian Tortoise (_Agrionemys horsfieldi_) in Turkmenistan. Pp. 207-209 in B, Devaux (ed.) Proceedings - International Congress of Chelonian Conservation. Gonfaron, France Editions SOPTOM. ","Bozhanski, A, T., Makeyev, V. M., Miroutenko, M. V. and Frolov, V. Y.",1996,"Distribution, numbers and morphological characteristics of the Central Asian Tortoise (_Agrionemys horsfieldi_) in Turkmenistan.","Pp. 207-209 in B, Devaux (ed.) Proceedings - International Congress of Chelonian Conservation. Gonfaron, France",,,Editions SOPTOM.,,
28035,"Broadley, D.G. 2003. The reptiles of the East African coastal mosaic. BFA Seminar Series . 4pp","Broadley, D.G.",2003,The reptiles of the East African coastal mosaic.,BFA Seminar Series,,19,,,4pp
26612,"Broderick, D. 1997. Subsistence harvesting of marine turtles in the Solomon Islands. Proceedings of the Seventeenth Annual Symposium on Sea Turtle Biology and Conservation . ","Broderick, D.",1997,Subsistence harvesting of marine turtles in the Solomon Islands.,Proceedings of the Seventeenth Annual Symposium on Sea Turtle Biology and Conservation,,,,,
25367,"Cairns, S. D. and Chapman, R. E. 2001. Biogeographic affinities of the North Atlantic deep-water Scleractinia. In J. H. M. Willison, J. Hall, S. E. Gass, E. L. R. Kenchington, M. Butler and P. Doherty, eds. Proceedings of the First International Symposium on Deep-sea Corals. 30-57","Cairns, S. D. and Chapman, R. E.",2001,Biogeographic affinities of the North Atlantic deep-water Scleractinia.,"In J. H. M. Willison, J. Hall, S. E. Gass, E. L. R. Kenchington, M. Butler and P. Doherty, eds. Proceedings of the First International Symposium on Deep-sea Corals.",,,,,30-57
29569,"Chebanov, M., Rosenthal, H., Wulfstorf, N., Gessner, G. J., Van Anrooy, R., Doukakis, P., Pourkazemi, M., Rasht, I. and Williot, P. 2011. Technical guidelines on sturgeon hatchery practices and hatchery management for release. Fourth inter-governmental meeting on the establishment of the Central Asian and Caucasus Regional Fisheries and Aquaculture Commission . Issyk Kul, Kyrgyzstan. ","Chebanov, M., Rosenthal, H., Wulfstorf, N., Gessner, G. J., Van Anrooy, R., Doukakis, P., Pourkazemi, M., Rasht, I. and Williot, P.",2011,Technical guidelines on sturgeon hatchery practices and hatchery management for release.,Fourth inter-governmental meeting on the establishment of the Central Asian and Caucasus Regional Fisheries and Aquaculture Commission,,,,"Issyk Kul, Kyrgyzstan",
28619,"Cox, J.H., Gowep, B., Mava, A., Wana, J., Genolagani, J.-M., Kula, V., Solmu, G., Sine, R., Wilken, D. and Langelet, E. 2006. The Saltwater Crocodile _Crocodylus porosus_ egg harvest program in Papua New Guinea: Linking conservation, commerce and community development. Crocodiles: Proceedings of the 18th Working Meeting of the Crocodile Specialist Group IUCN. Gland, Switzerland. 134-155","Cox, J.H., Gowep, B., Mava, A., Wana, J., Genolagani, J.-M., Kula, V., Solmu, G., Sine, R., Wilken, D. and Langelet, E.",2006,"The Saltwater Crocodile _Crocodylus porosus_ egg harvest program in Papua New Guinea: Linking conservation, commerce and community development.",Crocodiles: Proceedings of the 18th Working Meeting of the Crocodile Specialist Group,,,IUCN.,"Gland, Switzerland",134-155
10566,"Danilov, P. I. 1994. The Brown Bear of northwest Russia. International Conference on Bear Research and Management. 199-200","Danilov, P. I.",1994,The Brown Bear of northwest Russia.,,,,International Conference on Bear Research and Management.,,199-200
1772,"Delibes, M. 1983. Distribution and ecology of the Iberian carnivores: a short review. XV Congr. Int. Fauna Cinegética y Silvestre. Trujillo 1981 . 359-378.","Delibes, M.",1983,Distribution and ecology of the Iberian carnivores: a short review.,XV Congr. Int. Fauna Cinegética y Silvestre. Trujillo 1981,,,,,359-378.
1774,"Department of the Environment, Iran. 1978. Persian Fallow Deer (_Dama mesopotamica_) status report. In: Anon, Threatened deer. Proceedings of a working meeting of the Deer Specialist Group of the SSC. IUCN. Morges. 23-25.","Department of the Environment, Iran.",1978,Persian Fallow Deer (_Dama mesopotamica_) status report.,"In: Anon, Threatened deer. Proceedings of a working meeting of the Deer Specialist Group of the SSC. ",,,IUCN.,Morges,23-25.
3280,"Diaz, E. 1984. The National Report: Panama. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Diaz, E.",1984,The National Report: Panama.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
6243,"Dolar, L. L. 1994. Philippine marine mammals. Proceedings of a symposium-workshop on marine mammal conservation held at the Marine Science Insitute University of the Philippines Dilaman, Quezon City, Manila, April 7-8 1994 . 21-26","Dolar, L. L.",1994,Philippine marine mammals.,"Proceedings of a symposium-workshop on marine mammal conservation held at the Marine Science Insitute University of the Philippines Dilaman, Quezon City, Manila, April 7-8 1994",,,,,21-26
1790,"Donadio, A. 1978. Some comments on otter trade and legislation in Colombia. In: Duplaix, N. (ed.) Otters. Proceedings of the first working meeting of the IUCN/SSC Otter Specialist Group, Paramaribo, Suriname 27-29 March 1977 IUCN. Morges. 34-42","Donadio, A.",1978,Some comments on otter trade and legislation in Colombia.,"In: Duplaix, N. (ed.) Otters. Proceedings of the first working meeting of the IUCN/SSC Otter Specialist Group, Paramaribo, Suriname 27-29 March 1977",,,IUCN.,Morges,34-42
8823,"Dulic, B. 1980. Morphological characteristics and distribution of _Plecotus auritus_ and _Plecotus austriacus_ in some regions of Yugoslavia. Pp. 151-161 in D. E. Wilson & A. L. Gardner (eds.) Proc. 5th Int. Bat Res. Conf. ","Dulic, B.",1980,Morphological characteristics and distribution of _Plecotus auritus_ and _Plecotus austriacus_ in some regions of Yugoslavia.,Pp. 151-161 in D. E. Wilson & A. L. Gardner (eds.) Proc. 5th Int. Bat Res. Conf.,,,,,
3290,"Edwards, S. 1984. The National Report: Dominica. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Edwards, S.",1984,The National Report: Dominica.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
3292,"Ehrhart, L. M. 1989. Status report of the Loggerhead Turtle. In Ogren, L. et al. (eds) Proceedings of the Second Western Atlantic Turtle Symposium. NOAA Technical Memorandum NMFS-SEFC-226 . 122-139","Ehrhart, L. M.",1989,Status report of the Loggerhead Turtle.,"In Ogren, L. et al. (eds) Proceedings of the Second Western Atlantic Turtle Symposium. NOAA Technical Memorandum NMFS-SEFC-226",,,,,122-139
29560,"Eljack, A.O. 1996. An overview of the status of the Black Crowned Cranes in Sudan. Proceedings of the African Crane and Wetland Training Workshop Wildlife Training Institute. Maun, Botswana. 157-158","Eljack, A.O.",1996,An overview of the status of the Black Crowned Cranes in Sudan.,Proceedings of the African Crane and Wetland Training Workshop,,,Wildlife Training Institute.,"Maun, Botswana",157-158
1834,"Erlinge, S. 1978. The status of the Otter in Sweden. In: Duplaix, N. (ed.) Otters. Proceedings of the first working meeting of the IUCN/SSC Otter Specialist Group, Paramaribo, Suriname 27-29 March 1977. IUCN. Morges. 144-146","Erlinge, S.",1978,The status of the Otter in Sweden.,"In: Duplaix, N. (ed.) Otters. Proceedings of the first working meeting of the IUCN/SSC Otter Specialist Group, Paramaribo, Suriname 27-29 March 1977.",,,IUCN.,Morges,144-146
3294,"Espinal, M. 1984. The National Report: Honduras. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Espinal, M.",1984,The National Report: Honduras.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
696,"Farago, S., Ena, V. and Martinez, A. 1987. Comparison of the state of Great Bustard stocks in Hungary and Spain. In: Farago, S. (ed.) The Great Bustard (Otis tarda L.). Proceedings of the symposium in Budapest on June 2nd 1987. International Council for Game and Wildlife Conservation. Budapest. 51-63","Farago, S., Ena, V. and Martinez, A.",1987,Comparison of the state of Great Bustard stocks in Hungary and Spain.,"In: Farago, S. (ed.) The Great Bustard (Otis tarda L.). Proceedings of the symposium in Budapest on June 2nd 1987. ",,,International Council for Game and Wildlife Conservation.,Budapest,51-63
3300,"Finley, J. 1984. The National Report: Grenada. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Finley, J.",1984,The National Report: Grenada.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
3306,"Fletemeyer, J. R. 1984. The National Report: Turks-Caicos. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Fletemeyer, J. R.",1984,The National Report: Turks-Caicos.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
1867,"Fonseca, F. P. 1983. Protection of the Wolf in Portugal. XV Congr. Int. Fauna Cinegética y Silvestre. Trujillo 1981 . 661-664.","Fonseca, F. P.",1983,Protection of the Wolf in Portugal.,XV Congr. Int. Fauna Cinegética y Silvestre. Trujillo 1981,,,,,661-664.
717,"Frederick, P. C., Morales, G., Spaans, A. L. and Luthin, C. S (eds.) 1990. El Corocoro Rojo (_Eudocimus ruber_): situacion actual, conservacion e investigaciones recientes. Proceedings of the first International Scarlet Ibis Conservation Workshop, Caracas, Venezuela. IWRB Special Publication 11 . ","Frederick, P. C., Morales, G., Spaans, A. L. and Luthin, C. S (eds.)",1990,"El Corocoro Rojo (_Eudocimus ruber_): situacion actual, conservacion e investigaciones recientes.","Proceedings of the first International Scarlet Ibis Conservation Workshop, Caracas, Venezuela. IWRB Special Publication 11",,,,,
3316,"Fretey, J. 1984. The National Report: French Guiana. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Fretey, J.",1984,The National Report: French Guiana.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
3317,"Fretey, J. 1984. The National Report: Guadeloupe. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Fretey, J.",1984,The National Report: Guadeloupe.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
3315,"Fretey, J. 1984. The National Report: Martinique. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Fretey, J.",1984,The National Report: Martinique.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
724,"Fujimaki, Y. 1987. Joint survey report of Japan and USSR on Steller's Sea-Eagle. In: The Third Japan-USSR Bird Protection Symposium, 21 November 1986, summary. Wild Bird Society of Japan . Tokyo. 49","Fujimaki, Y.",1987,Joint survey report of Japan and USSR on Steller's Sea-Eagle.,"In: The Third Japan-USSR Bird Protection Symposium, 21 November 1986, summary. ",,,Wild Bird Society of Japan .,Tokyo,49
1891,"Garzon, P., Palacios, F. and Garzon, J. 1980. Situacíon actual del oso pardo (_Ursus arctos pyrenaicus_ Fischer, 1890) en Espana y datos sobre su alimenta~íon en la Cordillera Cantábrica. I Reunión Iberoamericana de Zoólogos de Vertebrados, La Rábida 1977 . 681-683.","Garzon, P., Palacios, F. and Garzon, J.",1980,"Situacíon actual del oso pardo (_Ursus arctos pyrenaicus_ Fischer, 1890) en Espana y datos sobre su alimenta~íon en la Cordillera Cantábrica.","I Reunión Iberoamericana de Zoólogos de Vertebrados, La Rábida 1977",,,,,681-683.
29625,"Gebresenbet, F., Bauer, H., Hunter, L. and Gebretensae, K. 2009. Proceedings of the national lion conservation workshop, Addis Ababa, 12 June 2009. ","Gebresenbet, F., Bauer, H., Hunter, L. and Gebretensae, K.",2009,"Proceedings of the national lion conservation workshop, Addis Ababa, 12 June 2009.",,,,,,
28086,"Gegic, A. P., Kuzmanovic, S.P., Sipos, M.R., Sabo, K., Ferenc, B. and Illes, F. 2006. Physiological state of fishes and changes in fish stock composition in the Tisa River on the stretch Martonos-Becej Gate in the period 2001-2005. Austrian Committee Danube Research/ IAD. Vienna. 159-162","Gegic, A. P., Kuzmanovic, S.P., Sipos, M.R., Sabo, K., Ferenc, B. and Illes, F.",2006,Physiological state of fishes and changes in fish stock composition in the Tisa River on the stretch Martonos-Becej Gate in the period 2001-2005.,,,,Austrian Committee Danube Research/ IAD.,Vienna,159-162
2936,"Gibson, J., Strasdine, S. and Gonzales, K. 1983. The status of the conch industry of Belize. Proceedings of the Gulf and Caribbean Fisheries Institute, No 35. Gulf and Caribbean Fisheries Institute. Miami, Florida. ","Gibson, J., Strasdine, S. and Gonzales, K.",1983,The status of the conch industry of Belize.,"Proceedings of the Gulf and Caribbean Fisheries Institute, No 35. ",,,Gulf and Caribbean Fisheries Institute.,"Miami, Florida",
13170,"Gilbert, M., Oaks, J. L., Virani, M. Z., Watson, R. T., Ahmed, S., Chaudhry, M. J. I., Arshad, M., Mahmood, S., Ali, A., Khattak, R. M. and Khan, A. A 2004. The status and decline of vultures in the provinces of Punjab and Sind, Pakistan: a 2003 update. Pp. 221-234 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003 WWGBP & MME/BirdLife Hungary. Berlin & Budapest. ","Gilbert, M., Oaks, J. L., Virani, M. Z., Watson, R. T., Ahmed, S., Chaudhry, M. J. I., Arshad, M., Mahmood, S., Ali, A., Khattak, R. M. and Khan, A. A",2004,"The status and decline of vultures in the provinces of Punjab and Sind, Pakistan: a 2003 update.","Pp. 221-234 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003",,,WWGBP & MME/BirdLife Hungary.,Berlin & Budapest,
3338,"Godshalk, R. E. 1982. Status and Conservation of _Crocodylus intermedius_ in Venezuela. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","Godshalk, R. E.",1982,Status and Conservation of _Crocodylus intermedius_ in Venezuela.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
3339,"Godshalk, R. E. 1982. The habitat and distribution of _Paleosuchus_ in Venezuela. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","Godshalk, R. E.",1982,The habitat and distribution of _Paleosuchus_ in Venezuela.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
3341,"Gonzalez, J. G. 1984. The National Report: Puerto Rico. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Gonzalez, J. G.",1984,The National Report: Puerto Rico.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
3343,"Gorzula, S. and Paolillo A., O. 1986. La ecologia y estado actual de los aligatoridos de la Guyana Venezolana. In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN and FUDENA. ","Gorzula, S. and Paolillo A., O.",1986,La ecologia y estado actual de los aligatoridos de la Guyana Venezolana.,In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN and FUDENA.,,
28015,"Grachev, Y.A. 1976. Distribution and quantity of brown bears in Kazakhstan. Bears: thier biology and Management. A selection of papers from the third international conference on bear research and Management IUCN Publications New Series. Binghamton, New York, U.S.A. and Moscow, U.S.S.R. 299-300","Grachev, Y.A.",1976,Distribution and quantity of brown bears in Kazakhstan.,Bears: thier biology and Management. A selection of papers from the third international conference on bear research and Management,,40,IUCN Publications New Series.,"Binghamton, New York, U.S.A. and Moscow, U.S.S.R.",299-300
25721,"Grange, K. R. 1985. Distribution, standing crop, population structure and growth rates of an unexploited resource of black coral in the southern fjords of New Zealand. Proceedings of the Fifth International Coral Reef Congress . 217-221","Grange, K. R.",1985,"Distribution, standing crop, population structure and growth rates of an unexploited resource of black coral in the southern fjords of New Zealand.",Proceedings of the Fifth International Coral Reef Congress,6,,,,217-221
26725,"Gray, F.R.S. 1856. Birds collected by Mr. John MacGillivray. H.M. Surveying ship Rattlesnake. Proceedings of the Zoological Society of London . 135-137","Gray, F.R.S.",1856,Birds collected by Mr. John MacGillivray. H.M. Surveying ship Rattlesnake.,Proceedings of the Zoological Society of London,,,,,135-137
28589,"Grigg, R. W. 1974. Distribution and abundance of precious corals in Hawaii. Proceedings of the Second International Coral Reef Symposium . 235-240","Grigg, R. W.",1974,Distribution and abundance of precious corals in Hawaii.,,2,,Proceedings of the Second International Coral Reef Symposium .,,235-240
26138,"Grinchenko, A. 1988. [The present-day status of _Anthropoides virgo_ (Linnaeus) in the Kerch Peninsula]. Papers from the fifth meeting of the Soviet working group on cranes, 9-13 September 1986 . Arkhara (USSR). 147","Grinchenko, A.",1988,[The present-day status of _Anthropoides virgo_ (Linnaeus) in the Kerch Peninsula].,"Papers from the fifth meeting of the Soviet working group on cranes, 9-13 September 1986",,,,Arkhara (USSR),147
1941,"Groves, C. P. 1971. Systematics of the genus _Nycticebus_. In: Anon, Proceedings of the Third International Congress of Primatology, vol. 1 S. Karger. Basel. 44-53","Groves, C. P.",1971,Systematics of the genus _Nycticebus_.,"In: Anon, Proceedings of the Third International Congress of Primatology, vol. 1",,,S. Karger.,Basel,44-53
28074,"Guti, G. 2006. Past and present status of sturgeons in Hungary. Austrian Committee Danube Research/IAD. Vienna. 143-147","Guti, G.",2006,Past and present status of sturgeons in Hungary.,,,,Austrian Committee Danube Research/IAD.,Vienna,143-147
803,"Hart, J. 1991. Conservation of the Lear's Macaw: management of an endangered species. In: Clinton-Eitniear, J. (ed.) Proceedings of the First Mesoamerican Workshop on the Conservation and Management of Macaws. (Misc. Publ. 1). Center for the Study of Tropical Birds, Inc. Antonio, Texas. 48-51","Hart, J.",1991,Conservation of the Lear's Macaw: management of an endangered species.,"In: Clinton-Eitniear, J. (ed.) Proceedings of the First Mesoamerican Workshop on the Conservation and Management of Macaws. (Misc. Publ. 1). ",,,"Center for the Study of Tropical Birds, Inc.","Antonio, Texas",48-51
3365,"Hays de Brown, C. and Brown, W. B. 1982. The status of sea turtles in Peru. In: Bjorndal, K. (ed.) The biology and conservation of sea turtles. Smithsonian Institute Press. Washington D.C. ","Hays de Brown, C. and Brown, W. B.",1982,The status of sea turtles in Peru.,"In: Bjorndal, K. (ed.) The biology and conservation of sea turtles. ",,,Smithsonian Institute Press.,Washington D.C.,
29407,"Heslinga, G. 1993. Country reports - Palau. In: Munro, P. (Ed.) Genetic aspects of conservation and cultivation of Giant Clams. ICLARM Conference Proceedings. International . 38-40","Heslinga, G.",1993,Country reports - Palau.,"In: Munro, P. (Ed.) Genetic aspects of conservation and cultivation of Giant Clams. ICLARM Conference Proceedings.",,39,International .,,38-40
3373,"Hines, T., Abercrombie, C., Percival, F. and Woodward, C. 1986. Florida Alligator: economics, harvest, and conservation. In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN and FUDENA. ","Hines, T., Abercrombie, C., Percival, F. and Woodward, C.",1986,"Florida Alligator: economics, harvest, and conservation.",In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN and FUDENA.,,
3376,"Hollands, M. 1986. A preliminary examination of crocodile population trends in Papua New Guinea from 1981-1984. In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources IUCN and FUDENA. ","Hollands, M.",1986,A preliminary examination of crocodile population trends in Papua New Guinea from 1981-1984.,In: Crocodiles. Proceedings of the 7th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources,,,IUCN and FUDENA.,,
3383,"Huang, Chu-chien. 1982. The ecology of the Chinese alligator and changes in its geographical distribution. In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. IUCN. ","Huang, Chu-chien.",1982,The ecology of the Chinese alligator and changes in its geographical distribution.,In: Crocodiles. Proceedings of the 5th Working Meeting of the Crocodile Specialist Group of the Species Survival Commission of the International Union for Conservation of Nature and Natural Resources. ,,,IUCN.,,
3385,"Hughes, G. R. 1982. The conservation situation of sea turtle populations in the southern African region. In: Bjorndal, K. (ed.) The biology and conservation of sea turtles. Smithsonian Institution Press. Washington D.C. ","Hughes, G. R.",1982,The conservation situation of sea turtle populations in the southern African region.,"In: Bjorndal, K. (ed.) The biology and conservation of sea turtles. ",,,Smithsonian Institution Press.,Washington D.C.,
3387,"Hunte, W. 1984. The National Report: Barbados. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Hunte, W.",1984,The National Report: Barbados.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
13162,"Iezekiel, S., Bakaloudis, D. E. and Vlachos, C. G. 2004. The status and conservation of Griffon Vulture _Gyps fulvus_ in Cyprus. Pp. 67-73 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003 World Working Group on Birds of Prey and Owls & MME/BirdLife Hungary. Berlin & Budapest. ","Iezekiel, S., Bakaloudis, D. E. and Vlachos, C. G.",2004,The status and conservation of Griffon Vulture _Gyps fulvus_ in Cyprus.,"Pp. 67-73 in R. D. Chancellor & B.-U. Meyburg, eds., Raptors worldwide. Proceedings of the VI World Conference on Birds of Prey and Owls, Budapest 18-23 May 2003",,,World Working Group on Birds of Prey and Owls & MME/BirdLife Hungary.,Berlin & Budapest,
10597,"Iljinsky, I.V. et al. 2003. Estimation of Population Dynamics of the Woodcock (Scolopax rusticola) by Census Resulsts During Autumn migration. Petrozavodsk. 89-92","Iljinsky, I.V. et al.",2003,Estimation of Population Dynamics of the Woodcock (Scolopax rusticola) by Census Resulsts During Autumn migration.,,,,,Petrozavodsk,89-92
3397,"Jeffers, J. and Meylan, A. 1984. The National Report: Montserrat. In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. University of Miami Press. ","Jeffers, J. and Meylan, A.",1984,The National Report: Montserrat.,In: Bacon et al. (eds.) Proceedings of the Western Atlantic Turtle Symposium Volume 3. ,,,University of Miami Press.,,
