SpcRecID,CtyRecID,CtyShort
1219,63,Egypt
1219,68,Ethiopia
1219,79,Gambia
1219,82,Ghana
1219,84,Greece
1219,89,Guatemala
1219,90,Guinea
1219,93,Haiti
1219,95,Honduras
1219,96,Hong Kong SAR
1219,99,India
1219,101,Iran (Islamic Republic of)
1219,102,Iraq
1219,104,Israel
1219,105,Italy
1219,106,Jamaica
1219,107,Japan
1219,108,Jordan
1219,110,Kenya
1219,112,Democratic People's Republic of Korea
1219,113,Republic of Korea 
1219,114,Kuwait
1219,116,Lao People's Democratic Republic
1219,118,Lebanon
1219,121,Libyan Arab Jamahiriya
1219,122,Liechtenstein
1219,124,Luxembourg
1219,127,Malawi
1219,130,Mali
1219,131,Malta
1219,132,Marshall Islands
1219,134,Mauritania
1219,137,Mexico
1219,145,Myanmar
1219,148,Nepal
1219,153,Nicaragua
1219,154,Niger
1219,155,Nigeria
1219,158,Northern Mariana Islands
1219,160,Oman
1219,161,Pakistan
1219,162,Palau
1219,163,Panama
1219,167,Philippines
1219,170,Portugal
1219,172,Qatar
1219,175,Rwanda
1219,185,Saudi Arabia
1219,186,Senegal
1219,189,Singapore
1219,193,Somalia
1219,197,Sri Lanka
1219,203,Switzerland
1219,204,Syrian Arab Republic
1219,205,"Taiwan, Province of China"
1219,206,Tajikistan
1219,207,United Republic of Tanzania
1219,208,Thailand
1219,218,Uganda
1219,220,United Arab Emirates
1219,225,Uzbekistan
1219,229,Viet Nam
1219,233,Western Sahara
1219,234,Yemen
1219,236,Democratic Republic of the Congo
1219,7,Anguilla
1219,32,Brunei Darussalam
1219,47,Colombia
1219,50,Cook Islands
1219,56,Côte d'Ivoire
1219,87,Guadeloupe
1219,92,Guyana
1219,129,Maldives
1219,142,Montserrat
1219,150,Netherlands Antilles
1219,164,Papua New Guinea
1219,171,Puerto Rico
1219,187,Seychelles
1219,194,South Africa
1219,178,Saint Kitts and Nevis
1219,199,Suriname
1219,200,Svalbard and Jan Mayen Islands
1219,209,Togo
1219,211,Tonga
1219,216,Turks and Caicos Islands
1219,231,United States Virgin Islands
1219,228,Venezuela (Bolivarian Republic of)
1219,237,Zambia
1219,238,Zimbabwe
1219,11,Armenia
1219,270,South Sudan
1219,19,Barbados
1219,66,Eritrea
1219,27,Bosnia and Herzegovina
1219,52,Croatia
1219,191,Slovenia
1219,239,The former Yugoslav Republic of Macedonia
1219,188,Sierra Leone
1219,28,Botswana
1219,78,Gabon
1219,179,Saint Lucia
1219,181,Saint Vincent and the Grenadines
1223,6,Angola
1223,28,Botswana
1223,37,Cameroon
1223,42,Chad
1223,68,Ethiopia
1223,110,Kenya
1223,119,Lesotho
1223,121,Libyan Arab Jamahiriya
1223,144,Mozambique
1223,146,Namibia
1223,154,Niger
1223,155,Nigeria
1223,194,South Africa
1223,207,United Republic of Tanzania
1223,236,Democratic Republic of the Congo
1223,237,Zambia
1223,238,Zimbabwe
1223,82,Ghana
1223,104,Israel
1223,127,Malawi
1223,201,Swaziland
1224,1,Afghanistan
1224,2,Albania
1224,11,Armenia
1224,14,Austria
1224,15,Azerbaijan
1223,270,South Sudan
1224,20,Belarus
1224,21,Belgium
1224,33,Bulgaria
1224,38,Canada
1224,44,China
1224,57,Denmark
1224,67,Estonia
1224,72,Finland
1224,73,France
1224,80,Georgia
1224,81,Germany
1224,84,Greece
1224,97,Hungary
1224,98,Iceland
1224,103,Ireland
1224,105,Italy
1224,107,Japan
1224,109,Kazakhstan
1224,115,Kyrgyzstan
1224,117,Latvia
1224,123,Lithuania
1224,139,Republic of Moldova
1224,141,Mongolia
1224,149,Netherlands
1224,159,Norway
1224,169,Poland
1224,170,Portugal
1224,173,Romania
1224,174,Russian Federation
1224,196,Spain
1224,202,Sweden
1224,203,Switzerland
1224,214,Turkey
1224,215,Turkmenistan
1224,219,Ukraine
1224,222,United States of America
1224,221,United Kingdom of Great Britain and Northern Ireland
1224,225,Uzbekistan
1224,3,Algeria
1224,9,Antigua and Barbuda
1224,16,Bahamas
1224,17,Bahrain
1224,18,Bangladesh
1224,22,Belize
1224,25,Bhutan
1224,35,Burundi
1224,36,Cambodia
1224,37,Cameroon
1224,40,Cayman Islands
1224,41,Central African Republic
1224,42,Chad
1224,47,Colombia
1224,51,Costa Rica
1224,53,Cuba
1224,54,Cyprus
1224,59,Dominica
1224,60,Dominican Republic
1224,63,Egypt
1224,64,El Salvador
1224,68,Ethiopia
1224,138,Micronesia (Federated States of)
1224,82,Ghana
1224,87,Guadeloupe
1224,88,Guam
1224,89,Guatemala
1224,93,Haiti
1224,95,Honduras
1224,96,Hong Kong SAR
1224,99,India
1224,101,Iran (Islamic Republic of)
1224,102,Iraq
1224,104,Israel
1224,106,Jamaica
1224,108,Jordan
1224,110,Kenya
1224,111,Kiribati
1224,112,Democratic People's Republic of Korea
1224,113,Republic of Korea 
1224,114,Kuwait
1224,118,Lebanon
1224,121,Libyan Arab Jamahiriya
1224,122,Liechtenstein
1224,124,Luxembourg
1224,127,Malawi
1224,129,Maldives
1224,130,Mali
1224,131,Malta
1224,132,Marshall Islands
1224,133,Martinique
1224,134,Mauritania
1224,137,Mexico
1224,143,Morocco
1224,145,Myanmar
1224,148,Nepal
1224,153,Nicaragua
1224,154,Niger
1224,155,Nigeria
1224,158,Northern Mariana Islands
1224,160,Oman
1224,161,Pakistan
1224,163,Panama
1224,167,Philippines
1224,171,Puerto Rico
1224,172,Qatar
1224,185,Saudi Arabia
1224,186,Senegal
1224,189,Singapore
1224,197,Sri Lanka
1224,179,Saint Lucia
1224,181,Saint Vincent and the Grenadines
1224,204,Syrian Arab Republic
1224,205,"Taiwan, Province of China"
1224,206,Tajikistan
1224,207,United Republic of Tanzania
1224,208,Thailand
1224,213,Tunisia
1224,271,Sudan
1224,218,Uganda
1224,220,United Arab Emirates
1224,229,Viet Nam
1224,231,United States Virgin Islands
1224,233,Western Sahara
1224,234,Yemen
1224,236,Democratic Republic of the Congo
1224,237,Zambia
1224,12,Aruba
1224,13,Australia
1224,24,Bermuda
1224,28,Botswana
1224,32,Brunei Darussalam
1224,34,Burkina Faso
1224,56,Côte d'Ivoire
1224,70,Faeroe Islands
1224,79,Gambia
1224,90,Guinea
1224,144,Mozambique
1224,146,Namibia
1224,150,Netherlands Antilles
1224,152,New Zealand
1224,175,Rwanda
1224,193,Somalia
1224,194,South Africa
1224,200,Svalbard and Jan Mayen Islands
1224,216,Turks and Caicos Islands
1224,228,Venezuela (Bolivarian Republic of)
1224,238,Zimbabwe
1224,19,Barbados
1224,58,Djibouti
1224,66,Eritrea
1224,120,Liberia
1224,91,Guinea Bissau
1224,239,The former Yugoslav Republic of Macedonia
1224,191,Slovenia
1224,27,Bosnia and Herzegovina
1224,52,Croatia
1225,1,Afghanistan
1225,11,Armenia
1225,14,Austria
1225,15,Azerbaijan
1225,20,Belarus
1225,21,Belgium
1225,33,Bulgaria
1225,38,Canada
1225,44,China
1225,57,Denmark
1225,67,Estonia
1225,70,Faeroe Islands
1225,72,Finland
1225,73,France
1225,80,Georgia
1225,81,Germany
1225,84,Greece
1225,85,Greenland
1225,97,Hungary
1225,98,Iceland
1225,103,Ireland
1225,105,Italy
1225,107,Japan
1225,109,Kazakhstan
1225,117,Latvia
1225,123,Lithuania
1225,124,Luxembourg
1225,139,Republic of Moldova
1225,141,Mongolia
1225,149,Netherlands
1225,159,Norway
1225,169,Poland
1225,173,Romania
1225,174,Russian Federation
1225,196,Spain
1225,202,Sweden
1225,203,Switzerland
1225,214,Turkey
1225,219,Ukraine
1225,222,United States of America
1225,221,United Kingdom of Great Britain and Northern Ireland
1225,225,Uzbekistan
1225,2,Albania
1225,3,Algeria
1225,9,Antigua and Barbuda
1225,16,Bahamas
1225,17,Bahrain
1225,18,Bangladesh
1225,22,Belize
1225,24,Bermuda
1225,25,Bhutan
1225,36,Cambodia
1225,37,Cameroon
1225,41,Central African Republic
1225,42,Chad
1225,53,Cuba
1225,54,Cyprus
1225,60,Dominican Republic
1225,63,Egypt
1225,68,Ethiopia
1225,82,Ghana
1225,89,Guatemala
1225,93,Haiti
1225,95,Honduras
1225,96,Hong Kong SAR
1225,99,India
1225,101,Iran (Islamic Republic of)
1225,102,Iraq
1225,104,Israel
1225,106,Jamaica
1225,108,Jordan
1225,110,Kenya
1225,112,Democratic People's Republic of Korea
1225,113,Republic of Korea 
1225,114,Kuwait
1225,115,Kyrgyzstan
1225,116,Lao People's Democratic Republic
1225,118,Lebanon
1225,121,Libyan Arab Jamahiriya
1225,122,Liechtenstein
1225,129,Maldives
1225,130,Mali
1225,131,Malta
1225,134,Mauritania
1225,137,Mexico
1225,143,Morocco
1225,145,Myanmar
1225,148,Nepal
1225,154,Niger
1225,155,Nigeria
1225,158,Northern Mariana Islands
1225,160,Oman
1225,161,Pakistan
1225,167,Philippines
1225,170,Portugal
1225,171,Puerto Rico
1225,172,Qatar
1225,185,Saudi Arabia
1225,186,Senegal
1225,189,Singapore
1225,193,Somalia
1225,197,Sri Lanka
1225,204,Syrian Arab Republic
1225,205,"Taiwan, Province of China"
1225,206,Tajikistan
1225,208,Thailand
1225,213,Tunisia
1225,215,Turkmenistan
1225,218,Uganda
1225,220,United Arab Emirates
1225,229,Viet Nam
1225,233,Western Sahara
1225,234,Yemen
1225,7,Anguilla
1225,19,Barbados
1225,32,Brunei Darussalam
1225,35,Burundi
1225,270,South Sudan
1225,39,Cape Verde
1225,47,Colombia
1225,51,Costa Rica
1225,59,Dominica
1225,79,Gambia
1225,86,Grenada
1225,87,Guadeloupe
1225,132,Marshall Islands
1225,133,Martinique
1225,142,Montserrat
1225,162,Palau
1225,178,Saint Kitts and Nevis
1225,179,Saint Lucia
1225,181,Saint Vincent and the Grenadines
1225,200,Svalbard and Jan Mayen Islands
1225,207,United Republic of Tanzania
1225,231,United States Virgin Islands
1225,236,Democratic Republic of the Congo
1225,187,Seychelles
1225,175,Rwanda
1225,56,Côte d'Ivoire
1225,239,The former Yugoslav Republic of Macedonia
1225,27,Bosnia and Herzegovina
1225,23,Benin
1225,66,Eritrea
1225,52,Croatia
1225,191,Slovenia
1230,88,Guam
1231,11,Armenia
1231,15,Azerbaijan
1231,21,Belgium
1231,44,China
1231,57,Denmark
1231,67,Estonia
1231,72,Finland
1231,80,Georgia
1231,81,Germany
1231,98,Iceland
1231,109,Kazakhstan
1231,117,Latvia
1231,141,Mongolia
1231,149,Netherlands
1231,159,Norway
1231,169,Poland
1231,174,Russian Federation
1231,196,Spain
1231,202,Sweden
1231,214,Turkey
1231,221,United Kingdom of Great Britain and Northern Ireland
1231,1,Afghanistan
1231,2,Albania
1231,3,Algeria
1231,14,Austria
1231,17,Bahrain
1231,18,Bangladesh
1231,25,Bhutan
1231,33,Bulgaria
1231,36,Cambodia
1231,37,Cameroon
1231,38,Canada
1231,42,Chad
1231,54,Cyprus
1231,63,Egypt
1231,68,Ethiopia
1231,70,Faeroe Islands
1231,73,France
1231,82,Ghana
1231,84,Greece
1231,85,Greenland
1231,88,Guam
1231,96,Hong Kong SAR
1231,97,Hungary
1231,99,India
1231,101,Iran (Islamic Republic of)
1231,102,Iraq
1231,103,Ireland
1231,104,Israel
1231,105,Italy
1231,107,Japan
1231,108,Jordan
1231,110,Kenya
1231,112,Democratic People's Republic of Korea
1231,113,Republic of Korea 
1231,114,Kuwait
1231,116,Lao People's Democratic Republic
1231,118,Lebanon
1231,121,Libyan Arab Jamahiriya
1231,122,Liechtenstein
1231,124,Luxembourg
1231,130,Mali
1231,131,Malta
1231,132,Marshall Islands
1231,134,Mauritania
1231,143,Morocco
1231,145,Myanmar
1231,148,Nepal
1231,154,Niger
1231,155,Nigeria
1231,160,Oman
1231,161,Pakistan
1231,162,Palau
1231,167,Philippines
1231,170,Portugal
1231,172,Qatar
1231,173,Romania
1231,185,Saudi Arabia
1231,186,Senegal
1231,197,Sri Lanka
1231,203,Switzerland
1231,204,Syrian Arab Republic
1231,205,"Taiwan, Province of China"
1231,207,United Republic of Tanzania
1231,208,Thailand
1231,213,Tunisia
1231,220,United Arab Emirates
1231,222,United States of America
1231,270,South Sudan
1231,225,Uzbekistan
1231,229,Viet Nam
1231,233,Western Sahara
1231,234,Yemen
1231,19,Barbados
1231,24,Bermuda
1231,58,Djibouti
1231,60,Dominican Republic
1231,138,Micronesia (Federated States of)
1231,93,Haiti
1231,137,Mexico
1231,158,Northern Mariana Islands
1231,164,Papua New Guinea
1231,171,Puerto Rico
1231,189,Singapore
1231,193,Somalia
1231,200,Svalbard and Jan Mayen Islands
1231,218,Uganda
1231,35,Burundi
1231,236,Democratic Republic of the Congo
1231,66,Eritrea
1231,27,Bosnia and Herzegovina
1231,52,Croatia
1231,191,Slovenia
1231,239,The former Yugoslav Republic of Macedonia
1233,2,Albania
1233,11,Armenia
1233,14,Austria
1233,15,Azerbaijan
1233,20,Belarus
1233,21,Belgium
1233,33,Bulgaria
1233,44,China
1233,57,Denmark
1233,67,Estonia
1233,72,Finland
1233,73,France
1233,80,Georgia
1233,81,Germany
1233,84,Greece
1233,97,Hungary
1233,101,Iran (Islamic Republic of)
1233,103,Ireland
1233,104,Israel
1233,105,Italy
1233,107,Japan
1233,109,Kazakhstan
1233,117,Latvia
1233,123,Lithuania
1233,124,Luxembourg
1233,139,Republic of Moldova
1233,141,Mongolia
1233,149,Netherlands
1233,159,Norway
1233,169,Poland
1233,170,Portugal
1233,173,Romania
1233,174,Russian Federation
1233,196,Spain
1233,202,Sweden
1233,203,Switzerland
1233,214,Turkey
1233,219,Ukraine
1233,221,United Kingdom of Great Britain and Northern Ireland
1233,225,Uzbekistan
1233,1,Afghanistan
1233,3,Algeria
1233,17,Bahrain
1233,18,Bangladesh
1233,23,Benin
1233,25,Bhutan
1233,34,Burkina Faso
1233,35,Burundi
1233,36,Cambodia
1233,37,Cameroon
1233,41,Central African Republic
1233,42,Chad
1233,56,Côte d'Ivoire
1233,54,Cyprus
1233,58,Djibouti
1233,63,Egypt
1233,68,Ethiopia
1233,79,Gambia
1233,82,Ghana
1233,91,Guinea Bissau
1233,96,Hong Kong SAR
1233,99,India
1233,102,Iraq
1233,108,Jordan
1233,110,Kenya
1233,112,Democratic People's Republic of Korea
1233,113,Republic of Korea 
1233,114,Kuwait
1233,115,Kyrgyzstan
1233,116,Lao People's Democratic Republic
1233,118,Lebanon
1233,121,Libyan Arab Jamahiriya
1233,122,Liechtenstein
1233,127,Malawi
1233,129,Maldives
1233,130,Mali
1233,131,Malta
1233,134,Mauritania
1233,143,Morocco
1233,145,Myanmar
1233,148,Nepal
1233,154,Niger
1233,155,Nigeria
1233,160,Oman
1233,161,Pakistan
1233,164,Papua New Guinea
1233,167,Philippines
1233,172,Qatar
1233,175,Rwanda
1233,185,Saudi Arabia
1233,186,Senegal
1233,189,Singapore
1233,193,Somalia
1233,197,Sri Lanka
1233,204,Syrian Arab Republic
1233,205,"Taiwan, Province of China"
1233,206,Tajikistan
1233,207,United Republic of Tanzania
1233,208,Thailand
1233,209,Togo
1233,213,Tunisia
1233,218,Uganda
1233,220,United Arab Emirates
1233,229,Viet Nam
1233,233,Western Sahara
1233,234,Yemen
1233,236,Democratic Republic of the Congo
1233,237,Zambia
1233,13,Australia
1233,19,Barbados
1233,28,Botswana
1233,32,Brunei Darussalam
1233,38,Canada
1233,45,Christmas Island
1233,70,Faeroe Islands
1233,78,Gabon
1233,88,Guam
1233,98,Iceland
1233,120,Liberia
1233,158,Northern Mariana Islands
1233,162,Palau
1233,171,Puerto Rico
1233,187,Seychelles
1233,194,South Africa
1233,222,United States of America
1233,238,Zimbabwe
1233,27,Bosnia and Herzegovina
1233,52,Croatia
1233,191,Slovenia
1233,239,The former Yugoslav Republic of Macedonia
1233,270,South Sudan
1233,90,Guinea
1233,66,Eritrea
1233,188,Sierra Leone
2457,1,Afghanistan
2457,2,Albania
2457,11,Armenia
2457,14,Austria
2457,15,Azerbaijan
2457,33,Bulgaria
2457,44,China
2457,73,France
2457,80,Georgia
2457,81,Germany
2457,84,Greece
2457,97,Hungary
2457,99,India
2457,101,Iran (Islamic Republic of)
2457,104,Israel
2457,105,Italy
2457,109,Kazakhstan
2457,117,Latvia
2457,123,Lithuania
2457,139,Republic of Moldova
2457,141,Mongolia
2457,143,Morocco
2457,169,Poland
2457,173,Romania
2457,174,Russian Federation
2457,185,Saudi Arabia
2457,196,Spain
2457,206,Tajikistan
2457,214,Turkey
2457,215,Turkmenistan
2457,219,Ukraine
2457,225,Uzbekistan
2457,3,Algeria
2457,18,Bangladesh
2457,21,Belgium
2457,25,Bhutan
2457,37,Cameroon
2457,41,Central African Republic
2457,42,Chad
2457,54,Cyprus
2457,63,Egypt
2457,68,Ethiopia
2457,102,Iraq
2457,108,Jordan
2457,118,Lebanon
2457,121,Libyan Arab Jamahiriya
2457,130,Mali
2457,131,Malta
2457,134,Mauritania
2457,145,Myanmar
2457,148,Nepal
2457,149,Netherlands
2457,154,Niger
2457,155,Nigeria
2457,160,Oman
2457,161,Pakistan
2457,186,Senegal
2457,203,Switzerland
2457,208,Thailand
2457,213,Tunisia
2457,220,United Arab Emirates
2457,229,Viet Nam
2457,233,Western Sahara
2457,234,Yemen
2457,17,Bahrain
2457,34,Burkina Faso
2457,39,Cape Verde
2457,57,Denmark
2457,72,Finland
2457,79,Gambia
2457,82,Ghana
2457,103,Ireland
2457,107,Japan
2457,110,Kenya
2457,271,Sudan
2457,122,Liechtenstein
2457,124,Luxembourg
2457,129,Maldives
2457,159,Norway
2457,170,Portugal
2457,172,Qatar
2457,188,Sierra Leone
2457,202,Sweden
2457,204,Syrian Arab Republic
2457,218,Uganda
2457,221,United Kingdom of Great Britain and Northern Ireland
2457,20,Belarus
2457,66,Eritrea
2457,27,Bosnia and Herzegovina
2457,52,Croatia
2457,191,Slovenia
2457,239,The former Yugoslav Republic of Macedonia
3058,107,Japan
3058,137,Mexico
3058,38,Canada
3459,10,Argentina
3459,22,Belize
3459,26,Bolivia
3459,30,Brazil
3459,43,Chile
3459,47,Colombia
3459,51,Costa Rica
3459,62,Ecuador
3459,64,El Salvador
3459,75,French Guiana
3459,89,Guatemala
3459,92,Guyana
3459,95,Honduras
3459,137,Mexico
3459,153,Nicaragua
3459,163,Panama
3459,165,Paraguay
3459,166,Peru
3459,199,Suriname
3459,224,Uruguay
3459,228,Venezuela (Bolivarian Republic of)
3459,212,Trinidad and Tobago
3459,222,United States of America
3460,18,Bangladesh
3460,36,Cambodia
3460,99,India
3460,116,Lao People's Democratic Republic
3460,145,Myanmar
3460,208,Thailand
3460,229,Viet Nam
5428,30,Brazil
5428,43,Chile
5428,69,Falkland Islands (Malvinas)
5428,165,Paraguay
5428,224,Uruguay
6054,10,Argentina
6054,30,Brazil
6054,43,Chile
6054,69,Falkland Islands (Malvinas)
6054,165,Paraguay
6054,224,Uruguay
6400,16,Bahamas
6400,230,British Virgin Islands
6400,40,Cayman Islands
6400,53,Cuba
6400,60,Dominican Republic
6400,93,Haiti
6400,106,Jamaica
6400,171,Puerto Rico
6400,216,Turks and Caicos Islands
6400,231,United States Virgin Islands
6400,24,Bermuda
6400,150,Netherlands Antilles
6400,178,Saint Kitts and Nevis
6400,9,Antigua and Barbuda
6400,86,Grenada
6400,133,Martinique
6400,19,Barbados
6401,10,Argentina
6401,22,Belize
6401,26,Bolivia
6401,30,Brazil
6401,47,Colombia
6401,51,Costa Rica
6401,62,Ecuador
6401,64,El Salvador
6401,75,French Guiana
6401,89,Guatemala
6401,92,Guyana
6401,95,Honduras
6401,137,Mexico
6401,153,Nicaragua
6401,163,Panama
6401,165,Paraguay
6401,166,Peru
6401,199,Suriname
6401,212,Trinidad and Tobago
6401,222,United States of America
6401,228,Venezuela (Bolivarian Republic of)
6401,12,Aruba
6401,19,Barbados
6401,53,Cuba
6401,86,Grenada
6401,87,Guadeloupe
6401,133,Martinique
6401,150,Netherlands Antilles
6401,171,Puerto Rico
6401,179,Saint Lucia
6401,181,Saint Vincent and the Grenadines
6401,231,United States Virgin Islands
6402,6,Angola
6402,9,Antigua and Barbuda
6402,10,Argentina
6402,18,Bangladesh
6402,23,Benin
6402,26,Bolivia
6402,28,Botswana
6402,30,Brazil
6402,37,Cameroon
6402,41,Central African Republic
6402,42,Chad
6402,47,Colombia
6402,49,Congo
6402,51,Costa Rica
6402,53,Cuba
6402,60,Dominican Republic
6402,62,Ecuador
6402,68,Ethiopia
6402,75,French Guiana
6402,78,Gabon
6402,82,Ghana
6402,92,Guyana
6402,93,Haiti
6402,95,Honduras
6402,99,India
6402,110,Kenya
6402,126,Madagascar
6402,127,Malawi
6402,130,Mali
6402,134,Mauritania
6402,137,Mexico
6402,144,Mozambique
6402,145,Myanmar
6402,146,Namibia
6402,154,Niger
6402,155,Nigeria
6402,161,Pakistan
6402,165,Paraguay
6402,166,Peru
